tender_id,supplier_name,fetched_at,financial_offer,technical_result,is_awarded,award_value
1075644,شركة يسكن المحدودة شركة شخص واحد,2026-08-16T04:06:57.599552+00:00,18191667.15,مطابق,0,
1075644,مؤسسة الربلة العالمية للمقاولات,2026-08-16T04:06:57.599552+00:00,19977742.5,غير مطابق,0,
1075670,شركة الوطنية للتجهيز والبناء,2026-08-16T05:13:36.282648+00:00,98911.28,مطابق,1,98911.28
1075676,شركة سنام التوريد,2026-08-16T05:38:09.758412+00:00,49680.0,مطابق,0,
1075676,شركة عندنا للمشاريع,2026-08-16T05:38:09.758412+00:00,31912.5,مطابق,1,31912.5
1075676,شركة قبس الطاقة المحدودة,2026-08-16T05:38:09.758412+00:00,67154.25,مطابق,0,
1075676,مؤسسة تجار المستقبل للتجارة,2026-08-16T05:38:09.758412+00:00,36282.5,مطابق,0,
1075676,مؤسسة توريدات الصحراء التجارية,2026-08-16T05:38:09.758412+00:00,39997.0,مطابق,0,
1075701,شركة ألوان ألمجد للتجارة,2026-08-16T05:49:11.500063+00:00,79971.0,مطابق,1,79971.0
1075708,شركة الابداع المستقل للمقاولات العامة,2026-08-16T00:51:35.642739+00:00,29399.75,مطابق,0,
1075708,شركة المحامل التجارية,2026-08-16T00:51:35.642739+00:00,17112.0,مطابق,1,17112.0
1075708,مؤسسة الابتكارات الوطنية للمشاريع,2026-08-16T00:51:35.642739+00:00,59000.0,مطابق,0,
1075752,شركة ألف للنشر والاعلام,2026-08-16T05:44:30.006585+00:00,2436275.0,غير مطابق,0,
1075752,شركة الجمل الاصفر للانتاج الفني,2026-08-16T05:44:30.006585+00:00,1725575.0,غير مطابق,0,
1075752,شركة الضغطه الصحيحه لتقنية المعلومات,2026-08-16T05:44:30.006585+00:00,2104730.0,غير مطابق,0,
1075752,شركة الطائرة الشراعية للخدمات التسويقية,2026-08-16T05:44:30.006585+00:00,1423010.0,غير مطابق,0,
1075752,شركة بايتس فيوتشر المحدودة,2026-08-16T05:44:30.006585+00:00,1546807.5,غير مطابق,0,
1075752,شركة بيت المحتوى للنشر,2026-08-16T05:44:30.006585+00:00,1595625.0,غير مطابق,0,
1075752,شركة ترند دي سي,2026-08-16T05:44:30.006585+00:00,1799980.0,غير مطابق,0,
1075752,شركة خطوات عالمية للتجارة,2026-08-16T05:44:30.006585+00:00,2354625.0,مطابق,0,
1075752,شركة رأس الذئب للدعاية والاعلان,2026-08-16T05:44:30.006585+00:00,1608791.35,غير مطابق,0,
1075752,شركة روافد التجهيز التجارية,2026-08-16T05:44:30.006585+00:00,3011850.0,غير مطابق,0,
1075752,شركة زخم لخدمات الأعمال,2026-08-16T05:44:30.006585+00:00,620206.5,مطابق,0,
1075752,شركة زنجبيل الابداع للتسويق الرقمي,2026-08-16T05:44:30.006585+00:00,1497300.0,غير مطابق,0,
1075752,شركة شركاء الخبرة للخدمات التسويقية,2026-08-16T05:44:30.006585+00:00,2761150.0,غير مطابق,0,
1075752,شركة صانعي الخيال للدعاية والاعلان,2026-08-16T05:44:30.006585+00:00,1999792.5,مطابق,1,1999792.5
1075752,شركة صدى النمو للتسويق,2026-08-16T05:44:30.006585+00:00,1288024.15,مطابق,0,
1075752,شركة صيت الفكرة للخدمات التجارية,2026-08-16T05:44:30.006585+00:00,2465255.0,مطابق,0,
1075752,شركة علاقات للعلاقات العامة و الاتصال,2026-08-16T05:44:30.006585+00:00,1021430.0,غير مطابق,0,
1075752,شركة مال الاعلامية الدولية,2026-08-16T05:44:30.006585+00:00,1682105.0,غير مطابق,0,
1075752,شركة مسيرة التقدم للعلاقات العامة والاتصال,2026-08-16T05:44:30.006585+00:00,993600.0,غير مطابق,0,
1075752,شركة مشيد للاتصالات وتقنية المعلومات,2026-08-16T05:44:30.006585+00:00,1677960.4,غير مطابق,0,
1075752,شركة مفن المحدودة,2026-08-16T05:44:30.006585+00:00,1672100.0,غير مطابق,0,
1075752,شركة هوية العربية التجارية,2026-08-16T05:44:30.006585+00:00,2411176.25,غير مطابق,0,
1075752,شركة وصفة الإبداع للدعاية والاعلان,2026-08-16T05:44:30.006585+00:00,1347397.5,غير مطابق,0,
1075752,مؤسسة أثران,2026-08-16T05:44:30.006585+00:00,1231535.0,غير مطابق,0,
1075752,مطابع مؤسسة اليمامة الصحفية للطباعة,2026-08-16T05:44:30.006585+00:00,3376285.0,غير مطابق,0,
1075760,شركة مداواة الطبية,2026-08-16T05:59:20.062681+00:00,54000.0,مطابق,1,54000.0
1075764,شركة ركن الإبداعات,2026-08-16T05:38:16.737545+00:00,18377.0,مطابق,1,18377.0
1075764,مؤسسة صبا المزن للتجارة,2026-08-16T05:38:16.737545+00:00,21505.0,مطابق,0,
1075767,مؤسسة الصمصام المتحدة للمشاريع,2026-08-16T05:03:20.641882+00:00,4999.91,مطابق,1,4999.86
1075772,شركة إيوان الأعمال,2026-08-16T05:59:28.734053+00:00,7199.0,مطابق,1,7199.0
1075772,مؤسسة المحفزات التجارية,2026-08-16T05:59:28.734053+00:00,16801.5,مطابق,0,
1075786,شركة الدرة الشمالية التجارية,2026-08-16T05:59:36.184578+00:00,29118.0,مطابق,0,
1075786,شركة رؤية النخبه للتجارة,2026-08-16T05:59:36.184578+00:00,14824.08,مطابق,1,14824.08
1075786,مؤسسة مسمار السيارة التجارية,2026-08-16T05:59:36.184578+00:00,20049.1,مطابق,0,
1075802,الشركة السعودية للمساندة البحرية مساهمة سعودية مقفلة السعودية,2026-08-16T04:20:42.383165+00:00,3175664.05,مطابق,0,
1075802,شركة شاس للمقاولات,2026-08-16T04:20:42.383165+00:00,5551315.51,غير مطابق,0,
1075802,شركة فيوليا ووتر تكنولوجيز السعودية المحدودة,2026-08-16T04:20:42.383165+00:00,1443652.5,مطابق,1,1443652.5
1075802,شركة وشنه للمقاولات,2026-08-16T04:20:42.383165+00:00,8949197.08,غير مطابق,0,
1075803,شركة أراس المتكاملة للمشاريع,2026-08-16T05:44:37.119206+00:00,1063014.0,مطابق,0,
1075803,شركة أفياء للمقاولات,2026-08-16T05:44:37.119206+00:00,766245.0,مطابق,0,
1075803,شركة الاتحاد المبتكرة للمقاولات العامة,2026-08-16T05:44:37.119206+00:00,611472.25,مطابق,0,
1075803,شركة الانجاز والابتكار للمقاولات,2026-08-16T05:44:37.119206+00:00,547695.25,مطابق,0,
1075803,شركة قمة لين المحدودة,2026-08-16T05:44:37.119206+00:00,440737.5,مطابق,1,440737.5
1075803,مؤسسة السعاده للمقاولات العامة,2026-08-16T05:44:37.119206+00:00,935450.25,مطابق,0,
1075803,مؤسسة محمد فلاح مطلق السبيعي للمقاولات العامة,2026-08-16T05:44:37.119206+00:00,660698.0,مطابق,0,
1075809,شركة الرؤيه الذكيه للمصاعد,2026-08-16T05:15:11.689116+00:00,185150.0,مطابق,0,
1075809,شركة القاصد للمصاعد,2026-08-16T05:15:11.689116+00:00,142600.0,مطابق,1,142600.0
1075809,مؤسسة رواد المجره للتجارة,2026-08-16T05:15:11.689116+00:00,155250.0,غير مطابق,0,
1075813,شركة بيت الرياض  شركة مجموعة الجريسي,2026-08-16T05:32:56.785508+00:00,5152.0,مطابق,0,
1075813,شركة مجموعة العجو للتجارة شركة شخص واحد,2026-08-16T05:32:56.785508+00:00,4910.5,مطابق,1,4910.5
1075813,مؤسسة كيان التعاون المتقدمة,2026-08-16T05:32:56.785508+00:00,4933.5,مطابق,0,
1075813,مؤسسة نجمة الوادي التجارية,2026-08-16T05:32:56.785508+00:00,6670.0,مطابق,0,
1075852,مؤسسة عبدالرحمن محسن سعد الشهري للتجارة,2026-08-16T04:58:21.549068+00:00,438380.0,مطابق,1,438380.0
1075852,مؤسسة غسق النماء للتجارة,2026-08-16T04:58:21.549068+00:00,505770.0,مطابق,0,
1075852,مؤسسة واقع البناء للمقاولات العامة,2026-08-16T04:58:21.549068+00:00,461794.0,مطابق,0,
1075863,مؤسسة أساس عزم البناء للمقاولات العامة,2026-08-16T05:34:59.362984+00:00,291801.0,مطابق,0,
1075863,مؤسسة رباعية الوفاء للمقاولات,2026-08-16T05:34:59.362984+00:00,575000.0,مطابق,0,
1075863,مؤسسة صالحه يحي اسماعيل دراج للمقاولات العامة,2026-08-16T05:34:59.362984+00:00,288765.0,مطابق,1,288765.0
1075865,شركة أساسات السادس للمقاولات شخص واحد,2026-08-16T05:04:23.050835+00:00,86250.0,مطابق,0,
1075865,شركة القاصد للمصاعد,2026-08-16T05:04:23.050835+00:00,46000.0,مطابق,0,
1075865,شركة سفك المحدودة,2026-08-16T05:04:23.050835+00:00,12420.0,مطابق,1,12420.0
1075865,شركة مصنع مصعد المتحدة للصناعة,2026-08-16T05:04:23.050835+00:00,45000.01,مطابق,0,
1075865,مؤسسة أساس عزم البناء للمقاولات العامة,2026-08-16T05:04:23.050835+00:00,40000.0,مطابق,0,
1075865,مؤسسة طارق بن محمد بن عبدالله الصمعاني للمقاولات العامة,2026-08-16T05:04:23.050835+00:00,49900.0,مطابق,0,
1075865,مصنع المصدر للمصاعد,2026-08-16T05:04:23.050835+00:00,66700.0,مطابق,0,
1075866,شركة رؤية النخبه للتجارة,2026-08-16T05:35:05.344442+00:00,53590.0,مطابق,1,53590.0
1075866,مؤسسة مسمار السيارة التجارية,2026-08-16T05:35:05.344442+00:00,94990.0,مطابق,0,
1075868,شركة رؤية النخبه للتجارة,2026-08-16T05:35:13.958144+00:00,119045.7,مطابق,0,
1075868,شركة قمة بدح التجارية,2026-08-16T05:35:13.958144+00:00,113194.5,مطابق,0,
1075868,شركة مساراتي الوطنية للمقاولات شخص واحد,2026-08-16T05:35:13.958144+00:00,70035.0,مطابق,0,
1075868,مؤسسة أساس عزم البناء للمقاولات العامة,2026-08-16T05:35:13.958144+00:00,87333.3,مطابق,1,87333.3
1075868,مؤسسة مسمار السيارة التجارية,2026-08-16T05:35:13.958144+00:00,135620.65,مطابق,0,
1075868,مؤسسة وطن أبها لتجارة الجملة و التجزئة,2026-08-16T05:35:13.958144+00:00,91540.0,مطابق,0,
1075873,شركة أركان الطرق والكهرباء,2026-08-16T05:40:45.394012+00:00,6996462.0,مطابق,0,
1075873,شركة اكتمال التجارية,2026-08-16T05:40:45.394012+00:00,2613455.5,مطابق,0,
1075873,شركة بصمة العمران للمقاولات,2026-08-16T05:40:45.394012+00:00,2552057.0,مطابق,0,
1075873,شركة زينكو اوت لت,2026-08-16T05:40:45.394012+00:00,2514946.5,مطابق,0,
1075873,مؤسسة النجمة الغربية الحديثة للتجارة,2026-08-16T05:40:45.394012+00:00,2330512.86,مطابق,1,2330512.86
1075873,مؤسسة بصمة الإرتقاء للمقاولات العامة,2026-08-16T05:40:45.394012+00:00,2515970.0,مطابق,0,
1075873,مؤسسة نبراس الرؤيا التجارية,2026-08-16T05:40:45.394012+00:00,3062892.75,مطابق,0,
1075877,شركة إتحاد العطاء للمقاولات,2026-08-16T06:04:41.893105+00:00,143100.01,مطابق,0,
1075877,شركة ركن الانشاءات للمقاولات,2026-08-16T06:04:41.893105+00:00,99360.0,مطابق,0,
1075877,شركة صفة المحدودة,2026-08-16T06:04:41.893105+00:00,89631.0,مطابق,1,89631.0
1075877,شركة طلاء للمقاولات العامة شركة شخص واحد,2026-08-16T06:04:41.893105+00:00,98946.0,مطابق,0,
1075877,مؤسسة روق الجزيره للمقاولات العامة,2026-08-16T06:04:41.893105+00:00,140004.04,مطابق,0,
1075882,شركة أعالي التقنية للتجارة,2026-08-16T05:09:17.353715+00:00,1974168.2,مطابق,0,
1075882,شركة افق جديدة لخدمات الأعمال,2026-08-16T05:09:17.353715+00:00,2180216.0,غير مطابق,0,
1075882,شركة اللامحدود لاقامة وتنظيم المعارض,2026-08-16T05:09:17.353715+00:00,1875489.0,مطابق,0,
1075882,شركة مغزى الحدث لخدمات الأعمال,2026-08-16T05:09:17.353715+00:00,1749841.15,مطابق,1,1749841.15
1075882,شركة وقت الحدث لتنظيم المعارض والمؤتمرات,2026-08-16T05:09:17.353715+00:00,1658833.19,غير مطابق,0,
1075882,مؤسسة أبعاد ميدي لتنظيم المعارض والمؤتمرات,2026-08-16T05:09:17.353715+00:00,1754589.5,مطابق,0,
1075882,مؤسسة بداية فكره التجارية,2026-08-16T05:09:17.353715+00:00,1492953.0,غير مطابق,0,
1075882,مؤسسة شغف الحلول لتنظيم المعارض والمؤتمرات,2026-08-16T05:09:17.353715+00:00,7384826.2,مطابق,0,
1075882,مؤسسة فكرة المصمم للمقاولات لصاحبها عبدالرحمن عبدالله الضلعان,2026-08-16T05:09:17.353715+00:00,1998700.0,مطابق,0,
1075892,الشركة السعوديه لتوكيلات زيروكس السعودية شركة شخص واحد,2026-08-16T03:33:27.139424+00:00,600050.45,غير مطابق,0,
1075892,شركة ادراج التقنيه للاتصالات وتقنية المعلومات,2026-08-16T03:33:27.139424+00:00,739128.0,مطابق,0,
1075892,شركة التقنية المتخصصة,2026-08-16T03:33:27.139424+00:00,789666.14,غير مطابق,0,
1075892,شركة الفا الرقمية,2026-08-16T03:33:27.139424+00:00,748810.08,مطابق,0,
1075892,شركة الواحة الرقمية لتقنية المعلومات,2026-08-16T03:33:27.139424+00:00,764193.4,مطابق,0,
1075892,شركة انفرا تك للاتصالات و تقنية المعلومات شركة مساهمة سعودية غير مدرجة,2026-08-16T03:33:27.139424+00:00,775790.0,غير مطابق,0,
1075892,شركة برمجيات للاتصالات و تقنية المعلومات,2026-08-16T03:33:27.139424+00:00,710700.0,غير مطابق,0,
1075892,شركة تمكين للتقنيات شركة مساهمة غير مدرجة,2026-08-16T03:33:27.139424+00:00,648089.63,مطابق,1,648089.63
1075892,شركة حلول أمن المعلومات,2026-08-16T03:33:27.139424+00:00,789677.4,مطابق,0,
1075892,شركة شور العالميه للتقنية,2026-08-16T03:33:27.139424+00:00,746225.8,مطابق,0,
1075897,شركة البلاد المتطورة للمقاولات,2026-08-16T05:33:03.597260+00:00,110745.0,مطابق,0,
1075897,شركة رواسخ الإنشاء,2026-08-16T05:33:03.597260+00:00,97520.0,مطابق,0,
1075897,شركة هرم الإنشاء,2026-08-16T05:33:03.597260+00:00,75290.5,مطابق,1,75290.5
1075897,مؤسسة إبلاج الدار التجارية,2026-08-16T05:33:03.597260+00:00,79637.5,مطابق,0,
1075897,مؤسسة المتقدمه للابواب الاوتوماتيكية,2026-08-16T05:33:03.597260+00:00,113390.0,مطابق,0,
1075897,مؤسسة ماس السعوديه للتجارة,2026-08-16T05:33:03.597260+00:00,108548.5,مطابق,0,
1075897,مؤسسة مدار رندا للمقاولات,2026-08-16T05:33:03.597260+00:00,77395.0,مطابق,0,
1075897,مؤسسة مطلق عبدالرحمن سالم الانصاري التجارية,2026-08-16T05:33:03.597260+00:00,92920.0,مطابق,0,
1075899,شركة بيت الرياض  شركة مجموعة الجريسي,2026-08-16T06:04:49.894053+00:00,55200.0,مطابق,0,
1075899,شركة عالم الاوائل التجاريه للتجارة والمقاولات,2026-08-16T06:04:49.894053+00:00,57500.0,مطابق,0,
1075899,مؤسسة حور هجر التجارية,2026-08-16T06:04:49.894053+00:00,51606.25,مطابق,0,
1075899,مؤسسة محمد عبدالله بن لادن للمقاولات,2026-08-16T06:04:49.894053+00:00,29900.0,مطابق,1,29900.0
1075930,شركة بيم ديجيتال,2026-08-16T05:15:17.441404+00:00,1242000.0,مطابق,1,1242000.0
1075955,شركة صرح المنار التجارية شركة شخص واحد,2026-08-16T05:04:30.025719+00:00,270940.0,مطابق,0,
1075955,شركة عزوف للمقاولات,2026-08-16T05:04:30.025719+00:00,248400.0,مطابق,1,248400.0
1075967,شركة أفق الحلول المتطورة للاعمال,2026-08-16T05:42:05.680826+00:00,23532.45,مطابق,0,
1075967,شركة بيت الرياض  شركة مجموعة الجريسي,2026-08-16T05:42:05.680826+00:00,11178.0,مطابق,1,11178.0
1075967,شركة تيام جنرال بيزنس آند بروجيكتس,2026-08-16T05:42:05.680826+00:00,21942.0,مطابق,0,
1075967,مؤسسة إبلاج الدار التجارية,2026-08-16T05:42:05.680826+00:00,27600.0,مطابق,0,
1075974,مستودع اتحاد المصادر للأدوية,2026-08-16T04:26:15.459934+00:00,13350.0,مطابق,1,12750.0
1076019,شركة العصر القادم للتجارة,2026-08-16T05:41:30.995893+00:00,99912.0,مطابق,0,
1076019,شركة تميز المميز التجارية,2026-08-16T05:41:30.995893+00:00,63963.0,مطابق,0,
1076019,شركة عبداللطيف حسين أبوالجدائل وأولاده شركة مساهمة مقفلة,2026-08-16T05:41:30.995893+00:00,27965.7,مطابق,1,27965.7
1076037,شركة إنار للاستشارات الفندقية,2026-08-16T03:33:32.918750+00:00,18956400.0,مطابق,1,18956400.0
1076037,شركة افق جديده للتدريب,2026-08-16T03:33:32.918750+00:00,12592500.0,غير مطابق,0,
1076037,شركة الخليج للتدريب والتعليم,2026-08-16T03:33:32.918750+00:00,19975500.0,مطابق,0,
1076037,شركة انتيجريتد تيليكوم سولوشز انك السعودية لتقنية نظم المعلومات شركة شخص واحد,2026-08-16T03:33:32.918750+00:00,18285000.0,غير مطابق,0,
1076037,شركة تميز لحلول الاعمال,2026-08-16T03:33:32.918750+00:00,21850000.0,مطابق,0,
1076042,إيهاب محمد عبد اللطيف خليل وشركاه,2026-08-16T03:53:09.373354+00:00,18700061.67,غير مطابق,0,
1076042,شركة أسنا للمقاولات العامة شركة ذات المسؤولية المحدودة من شخص واحد,2026-08-16T03:53:09.373354+00:00,15167304.0,غير مطابق,0,
1076042,شركة اعمار اجي للتشغيل والصيانة,2026-08-16T03:53:09.373354+00:00,33368393.58,غير مطابق,0,
1076042,شركة التمدين الوطنية للمقاولات,2026-08-16T03:53:09.373354+00:00,36867528.0,غير مطابق,0,
1076042,شركة المهندسون المقاولون للمقاولات العامة,2026-08-16T03:53:09.373354+00:00,29995790.4,غير مطابق,0,
1076042,شركة صيانة التكييف والتبريد المحدودة ماركو,2026-08-16T03:53:09.373354+00:00,29498924.16,مطابق,0,
1076042,شركة قسمة السعودية للصيانة,2026-08-16T03:53:09.373354+00:00,34235084.16,غير مطابق,0,
1076042,شركة مجموعه بن جارالله للمقاولات المحدودة,2026-08-16T03:53:09.373354+00:00,24984071.19,مطابق,1,24984071.19
1076042,شركة مواقع النجوم للمقاولات العامة شركة شخص واحد,2026-08-16T03:53:09.373354+00:00,18709086.21,غير مطابق,0,
1076042,شركة نبيل عبدالله ابونهيه وشريكه,2026-08-16T03:53:09.373354+00:00,29685787.2,مطابق,0,
1076042,شركة نجمة فواصل للتجارة والمقاولات المحدودة,2026-08-16T03:53:09.373354+00:00,28895709.6,غير مطابق,0,
1076042,مؤسسة الابتكارات الوطنية للمشاريع,2026-08-16T03:53:09.373354+00:00,16955064.0,غير مطابق,0,
1076042,مؤسسة درين للمقاولات,2026-08-16T03:53:09.373354+00:00,22874328.0,غير مطابق,0,
1076047,مؤسسة إبرام الحديثة للتجارة,2026-08-16T05:30:16.777106+00:00,9786.5,مطابق,0,
1076047,مؤسسة اصالة المشتري للتجارة,2026-08-16T05:30:16.777106+00:00,6169.75,مطابق,0,
1076047,مؤسسة خالد عبدالعزيز السليم للتجارة,2026-08-16T05:30:16.777106+00:00,44677.5,مطابق,0,
1076047,مؤسسة فيصل عبدالله هنيدي الصبحي للطباعة,2026-08-16T05:30:16.777106+00:00,2978.5,مطابق,1,2978.5
1076077,شركة بكس العربية للقياس,2026-08-16T05:04:36.196216+00:00,805000.0,مطابق,0,
1076077,شركة رياض الأتقان للمقاولات المحدودة,2026-08-16T05:04:36.196216+00:00,341181.0,مطابق,1,341181.0
1076085,شركة جنرال الكتريك العربية للرعاية الصحية المحدودة,2026-08-16T04:51:15.763228+00:00,39318.75,مطابق,1,39318.75
1076097,شركة أمان السريع المحدودة,2026-08-16T06:05:20.387249+00:00,22287.0,مطابق,0,
1076097,شركة رؤية النخبه للتجارة,2026-08-16T06:05:20.387249+00:00,17780.15,مطابق,1,17780.15
1076097,مؤسسة محمد غنام محمد الغنام التجارية,2026-08-16T06:05:20.387249+00:00,26220.0,مطابق,0,
1076123,شركة ألفا جاما التجارية,2026-08-16T05:51:55.350107+00:00,30475.0,مطابق,0,
1076123,شركة جودة الاشعاع للاستشارات في مجال الصحة الاشعاعية,2026-08-16T05:51:55.350107+00:00,26105.0,مطابق,1,26105.0
1076126,شركة على محمد القحطانى التجارية,2026-08-16T05:10:50.163954+00:00,72427.0,مطابق,0,
1076126,شركة نجمة فواصل للتجارة والمقاولات المحدودة,2026-08-16T05:10:50.163954+00:00,71300.0,مطابق,1,71300.0
1076132,شركة احمد الحمودي للدعاية والاعلان,2026-08-16T05:09:23.609301+00:00,623162.0,غير مطابق,0,
1076132,شركة النقاط الذكية للتجارة,2026-08-16T05:09:23.609301+00:00,335455.0,مطابق,0,
1076132,شركة جذور رسيل,2026-08-16T05:09:23.609301+00:00,1260319.5,غير مطابق,0,
1076132,شركة رواد التقدم للدعاية والاعلان,2026-08-16T05:09:23.609301+00:00,236802.25,غير مطابق,0,
1076132,شركة سوايا للمقاولات,2026-08-16T05:09:23.609301+00:00,702654.6,غير مطابق,0,
1076132,شركة وضوح الرؤية للدعاية والاعلان,2026-08-16T05:09:23.609301+00:00,198440.55,مطابق,1,198440.55
1076135,شركة قبس الطاقة المحدودة,2026-08-16T05:44:44.672968+00:00,30026.5,مطابق,0,
1076135,مؤسسة الوسمة الذهبية للتجارة,2026-08-16T05:44:44.672968+00:00,19975.5,مطابق,0,
1076135,مؤسسة الوصل السريع التجارية,2026-08-16T05:44:44.672968+00:00,2783.0,مطابق,1,2783.0
1076135,مؤسسة رواد صناعي للتجارة,2026-08-16T05:44:44.672968+00:00,27140.0,مطابق,0,
1076141,شركة توريد صناعي للتجارة,2026-08-16T05:41:38.123575+00:00,19485.6,مطابق,0,
1076141,شركة قبس الطاقة المحدودة,2026-08-16T05:41:38.123575+00:00,13482.6,مطابق,0,
1076141,مؤسسة رواد صناعي للتجارة,2026-08-16T05:41:38.123575+00:00,12149.66,مطابق,1,12149.66
1076141,مؤسسة نجمة مدر التجارية,2026-08-16T05:41:38.123575+00:00,15304.2,مطابق,0,
1076163,شركة مجموعة أعمال البسامي الدولية,2026-08-16T05:21:53.042702+00:00,98900.0,مطابق,1,98900.0
1076163,شركة ناقل مساهمة مقفلة شركة شخص واحد,2026-08-16T05:21:53.042702+00:00,182850.0,مطابق,0,
1076170,شركة الحسيكي برو للملابس الجاهزة,2026-08-16T04:55:54.958285+00:00,7486.5,مطابق,1,7486.5
1076170,مؤسسة أيد الأعمال,2026-08-16T04:55:54.958285+00:00,14490.0,غير مطابق,0,
1076170,مصنع عبدالله محمد الملحم للملابس الجاهزه,2026-08-16T04:55:54.958285+00:00,8452.5,مطابق,0,
1076176,شركة الدعم الثابت المحدودة,2026-08-16T06:05:34.504743+00:00,51704.0,غير مطابق,0,
1076176,شركة ليد شو هوم,2026-08-16T06:05:34.504743+00:00,44045.0,مطابق,1,44045.0
1076176,مؤسسة ارفف المخازن للتجارة,2026-08-16T06:05:34.504743+00:00,82800.0,مطابق,0,
1076176,مؤسسة افلاك المعادن,2026-08-16T06:05:34.504743+00:00,57040.0,غير مطابق,0,
1076176,مؤسسة حلول وتقنيات المشروعات,2026-08-16T06:05:34.504743+00:00,73600.0,غير مطابق,0,
1076176,مؤسسة صبا المزن للتجارة,2026-08-16T06:05:34.504743+00:00,73600.0,غير مطابق,0,
1076176,مؤسسة فرصة للأعمال والمشاريع,2026-08-16T06:05:34.504743+00:00,68540.0,مطابق,0,
1076176,مؤسسة مطارد حلبوب بن مانع آل مطارد للمقاولات العامة,2026-08-16T06:05:34.504743+00:00,67160.0,غير مطابق,0,
1076179,شركة اسناد بروجيكتس المحدودة,2026-08-16T05:56:02.044418+00:00,71842.8,مطابق,0,
1076179,شركة بن سواد للتجارة,2026-08-16T05:56:02.044418+00:00,59639.0,مطابق,0,
1076179,شركة مصنع التقنية السعودية للزيوت شركة شخص واحد,2026-08-16T05:56:02.044418+00:00,41585.84,مطابق,1,41585.84
1076179,مؤسسة ألوان الرياض للتجارة,2026-08-16T05:56:02.044418+00:00,66861.0,مطابق,0,
1076179,مؤسسة توريدات الأسطول التجارية,2026-08-16T05:56:02.044418+00:00,93978.0,مطابق,0,
1076179,مؤسسة رواد النجاة التجارية,2026-08-16T05:56:02.044418+00:00,72105.0,مطابق,0,
1076179,مؤسسة محركات زوم لقطع غيار السيارات,2026-08-16T05:56:02.044418+00:00,83375.0,مطابق,0,
1076179,مؤسسة مدد و إسناد,2026-08-16T05:56:02.044418+00:00,66748.3,مطابق,0,
1076179,مؤسسة مسمار السيارة التجارية,2026-08-16T05:56:02.044418+00:00,108882.0,غير مطابق,0,
1076179,مؤسسة مواسم الجزيرة,2026-08-16T05:56:02.044418+00:00,121946.0,غير مطابق,0,
1076179,مركز الوعلان لصيانة السيارات,2026-08-16T05:56:02.044418+00:00,98727.5,مطابق,0,
1076179,مصنع بشائر المستقبل للصناعة,2026-08-16T05:56:02.044418+00:00,48139.0,مطابق,0,
1076193,شركة العصر القادم للتجارة,2026-08-16T05:30:45.502398+00:00,14375.0,مطابق,0,
1076193,مؤسسة علوم العرب للتجارة,2026-08-16T05:30:45.502398+00:00,6267.5,مطابق,1,6267.5
1076235,مؤسسة المخصبات للتجارة,2026-08-16T05:50:20.615013+00:00,28957.0,مطابق,1,28957.0
1076237,مؤسسة تنمية وطموح للتجارة,2026-08-16T05:36:15.150903+00:00,409584.0,مطابق,0,
1076237,مؤسسة مبارك مسفر فالح ال مسفر الدوسري للتجارة,2026-08-16T05:36:15.150903+00:00,404064.0,مطابق,1,404064.0
1076238,شركة مداواة الطبية,2026-08-16T05:56:09.468728+00:00,54000.0,مطابق,1,54000.0
1076238,مؤسسة مصنع المركز السعودي للتغذية الوريدية المتكاملة,2026-08-16T05:56:09.468728+00:00,44100.0,غير مطابق,0,
1076240,مؤسسة عبدالعزيز يحي بن حسن عسيري للمقاولات العامة,2026-08-16T05:04:42.650112+00:00,8280.0,مطابق,0,
1076240,مؤسسة مكعب الوطنية للمقاولات,2026-08-16T05:04:42.650112+00:00,4512.0,مطابق,1,4512.0
1076243,شركة تسويق وتوزيع المواد الكيميائيه المحدودة,2026-08-16T05:17:43.729018+00:00,94875.0,مطابق,1,94875.0
1076243,شركة مرصد لتقنية المختبرات التجارية,2026-08-16T05:17:43.729018+00:00,69000.0,مطابق,0,
1076272,الشركة العربيه للالكترونيات المحدوده ارديكو شركة شخص واحد,2026-08-16T05:20:47.777443+00:00,177100.0,مطابق,0,
1076272,شركة أفق الحلول المتطورة للاعمال,2026-08-16T05:20:47.777443+00:00,189750.0,مطابق,0,
1076272,شركة الرواد العالي للتدريب,2026-08-16T05:20:47.777443+00:00,120807.5,مطابق,0,
1076272,شركة المخلص المتطور للصناعة,2026-08-16T05:20:47.777443+00:00,96400.0,مطابق,0,
1076272,شركة خطوات الطباعة للتجارة شركة شخص واحد,2026-08-16T05:20:47.777443+00:00,164450.0,مطابق,0,
1076272,شركة راك تك,2026-08-16T05:20:47.777443+00:00,297275.0,مطابق,0,
1076272,شركة غزال العز التجارية,2026-08-16T05:20:47.777443+00:00,227700.0,مطابق,0,
1076272,شركة وضوح الرؤية للدعاية والاعلان,2026-08-16T05:20:47.777443+00:00,177100.0,مطابق,0,
1076272,مؤسسة افاق النقل,2026-08-16T05:20:47.777443+00:00,202400.0,مطابق,0,
1076272,مؤسسة لمسة محترف المطورة لصيانة المعدات,2026-08-16T05:20:47.777443+00:00,177100.0,مطابق,1,177100.0
1076272,مؤسسة نجمة حطين للتجارة,2026-08-16T05:20:47.777443+00:00,177100.0,مطابق,0,
1076272,مطابع خبراء جدة للطباعة,2026-08-16T05:20:47.777443+00:00,189750.0,مطابق,0,
